date,time(local time),altitude (m),longitude,latitude,tilt (deg),roll (deg),compass (deg),gyro-x (deg/s),gyro-y (deg/sec),gyro-z (deg/s),pressure (hPa),speed (m/s),acceleration (m/s)
21/11/2018,13:57.0,114.699997,-75.69196183,45.38524766,11.7592,-54.4498,131.0498,-219.199997,2.017391,-162.643478,984.1546,8.982122,0.349818
21/11/2018,13:58.0,114.699997,-75.69189316,45.38517518,0.9504,45.0481,130.9407,133.008698,-47.513042,-54.191303,984.1462,9.280498,0.298376
21/11/2018,13:59.0,114.699997,-75.6918245,45.3851027,18.6396,23.4955,130.0048,-13.913043,296.13913,-85.91304,984.1462,9.455407,0.174909
21/11/2018,14:00.0,114.8000031,-75.69176346,45.38502641,-8.0406,68.4467,130.6359,278.608704,-201.182602,49.878262,984.1462,9.553151,0.097744
21/11/2018,14:01.0,114.699997,-75.6916948,45.38495393,-9.8279,121.0338,129.7656,184.069565,467.130432,74.643478,984.1462,9.578873,0.025723
21/11/2018,14:02.0,114.699997,-75.69164139,45.38488145,6.8647,-44.5907,125.9506,20.104347,-602.434753,-29.495651,984.1462,9.702339,0.123465
21/11/2018,14:03.0,114.699997,-75.69157273,45.38480897,-24.5209,64.719,117.7777,224.278259,392.417389,95.165215,984.791,9.702339,0
21/11/2018,14:04.0,114.699997,-75.69150406,45.38473649,11.366,-34.5946,118.231,396.17392,-271.373901,-168.695648,984.915,9.805226,0.102887
21/11/2018,14:05.0,114.699997,-75.69141251,45.38467164,14.3149,11.4084,120.043,238.260864,195.756516,61.843479,984.1665,9.69205,-0.113176
21/11/2018,14:06.0,114.699997,-75.69132096,45.38462205,12.0942,43.7956,120.7019,66.365219,365.913055,102.886955,984.1694,9.450263,-0.241786
21/11/2018,14:07.0,114.8000031,-75.69121415,45.38457246,4.4238,-58.9653,120.5729,258.643463,330.643463,79.791306,984.1457,9.25992,-0.190343
21/11/2018,14:08.0,115,-75.69111497,45.38453813,-12.398,-66.1027,121.3818,183.513046,-244.03479,-29.217392,984.76,9.115876,-0.144044
21/11/2018,14:09.0,115.199997,-75.69100052,45.38450761,36.4337,-14.8718,130.8151,-341.495667,-5.147826,28.869566,984.2151,8.976978,-0.138898
21/11/2018,14:10.0,115.3999939,-75.69090134,45.38448472,11.8633,68.6646,126.0327,4.104348,-3.826087,166.191299,984.1476,7.567412,-1.409566
21/11/2018,14:11.0,115.699997,-75.69080979,45.38446565,4.2497,-94.8036,118.6935,469.982605,-5.286956,181.495651,984.1618,6.162991,-1.404421
21/11/2018,14:12.0,115.8000031,-75.69074875,45.38445802,7.2864,29.1452,110.6085,-280.834778,111.443481,107.408699,984.1618,5.072378,-1.090613
21/11/2018,14:13.0,116,-75.69068009,45.38445802,-42.9624,133.4642,105.282,-169.808701,-215.304352,-32.278259,984.1618,4.557938,-0.51444
21/11/2018,14:14.0,116.1000061,-75.69062668,45.38445802,-12.3943,36.202,99.1721,189.008698,-365.773926,-48.556522,984.1618,4.542505,-0.015433
21/11/2018,14:15.0,116.1000061,-75.69056565,45.38447328,50.4262,24.9677,91.9376,-192.417389,-381.286957,-83.130432,984.1183,4.75857,0.216065
21/11/2018,14:16.0,116.1000061,-75.69050461,45.38449235,-11.9925,17.3926,85.8969,-158.121735,-454.956512,54.886955,984.644,5.159833,0.401263
21/11/2018,14:17.0,116.199997,-75.69044358,45.38451524,-5.7976,84.0494,81.9059,116.313042,-270.678253,-12.452174,984.644,5.756583,0.59675
21/11/2018,14:18.0,116.199997,-75.69039017,45.3845572,-19.4888,41.8548,76.8836,254.121735,229.773911,40.208694,984.267,6.265879,0.509296
21/11/2018,14:19.0,116.199997,-75.6903444,45.38460679,-17.7099,71.3464,73.5487,-0.417391,480,123.686958,984.723,6.533388,0.267509
21/11/2018,14:20.0,116.1000061,-75.69031388,45.3846602,21.058,-51.6886,70.1084,135.026093,-345.182617,180.800003,984.515,6.723731,0.190343
21/11/2018,14:21.0,116,-75.69029099,45.38472886,25.2964,9.9019,68.2429,-18.782608,183.86087,52.173912,984.693,6.754597,0.030867
21/11/2018,14:22.0,115.8999939,-75.69029099,45.38479371,-11.3111,-135.5027,66.7464,-128.973907,76.730438,65.04348,984.2,6.867774,0.113177
21/11/2018,14:23.0,115.699997,-75.69029099,45.38485093,3.3018,32.5552,65.42,206.817398,-893.286926,14.956522,984.2,6.672287,-0.195487
21/11/2018,14:24.0,115.6000061,-75.69030625,45.38490434,-1.9132,-58.5408,65.7362,-21.704348,472.417389,149.356522,984.2,6.260735,-0.411552
21/11/2018,14:25.0,115.6000061,-75.69032914,45.38496156,19.9458,-11.8107,70.3462,-116.800003,-379.408691,105.321739,984.2,5.730862,-0.529873
21/11/2018,14:26.0,115.5,-75.69035203,45.38501115,2.0174,0.1121,75.1065,234.434784,23.721739,-50.713043,984.527,5.200988,-0.529874
21/11/2018,14:27.0,115.5,-75.69039017,45.38504548,-13.7044,-12.8328,84.776,44.66087,226.782608,136.069565,984.527,4.537361,-0.663628
21/11/2018,14:28.0,115.3999939,-75.69042832,45.385076,-11.6199,-6.7809,96.0485,181.147827,-210.08696,49.808697,984.949,4.043498,-0.493862
21/11/2018,14:29.0,115.3999939,-75.69046647,45.38509507,14.1117,-10.9434,108.8078,221.147827,31.791304,-65.739128,984.962,3.631946,-0.411552
21/11/2018,14:30.0,115.3999939,-75.69050461,45.38511033,-26.0173,62.1524,123.4813,27.965218,77.773911,28.382608,984.962,3.29756,-0.334386
21/11/2018,14:31.0,115.3000031,-75.69055039,45.38511033,31.3355,-56.6863,132.2737,-366.121735,67.130432,48.417393,984.956,3.163806,-0.133754
21/11/2018,14:32.0,115.199997,-75.69058854,45.38511033,-1.8622,-67.2997,139.431,179.339127,-304.765228,162.365219,984.76,3.158662,-0.005145
21/11/2018,14:33.0,115,-75.69063431,45.3851027,-52.743,-14.272,143.1802,-227.478256,-16.556522,108.591301,984.76,3.29756,0.138899
21/11/2018,14:34.0,114.8000031,-75.69066483,45.38509507,-59.4608,-160.3552,146.5713,-294.817383,-306.226074,-147.339127,984.1217,3.55478,0.25722
21/11/2018,14:35.0,114.6000061,-75.69070298,45.38506837,-4.7462,-44.8039,149.3289,22.330435,225.113037,210.226089,984.1217,3.925177,0.370397
21/11/2018,14:36.0,114.5,-75.69074875,45.38504548,-23.8178,-40.3072,148.2011,38.469566,-292.382599,49.808697,984.1168,4.311007,0.38583
21/11/2018,14:37.0,114.3000031,-75.69077927,45.38501115,-3.5597,44.9454,148.9125,-289.113037,-54.469566,77.773911,984.1083,4.619671,0.308664
21/11/2018,14:38.0,114.199997,-75.69080216,45.384973,14.2848,-43.2548,147.9278,-192.626083,-6.469565,298.226074,984.913,4.923191,0.30352
21/11/2018,14:39.0,114.1000061,-75.69083268,45.38493104,-28.0094,-132.1875,142.5101,-13.147826,-180.382614,150.817398,984.1041,5.288443,0.365252
21/11/2018,14:40.0,114,-75.69084794,45.38488145,11.7697,-76.9405,133.8934,-90.434784,-55.443478,-56.626087,984.1041,5.74115,0.452707
21/11/2018,14:41.0,114.1000061,-75.6908632,45.38482423,30.4481,-52.9392,130.7462,145.878265,-364.521729,-47.930435,984.1041,6.276168,0.535018
21/11/2018,14:42.0,114.199997,-75.69084794,45.38475938,1.4261,74.929,128.3468,300.313049,-246.260864,102.469566,984.1041,6.960373,0.684205
21/11/2018,14:43.0,114.199997,-75.69082505,45.38469453,-34.6325,147.6564,126.2066,-325.634796,367.165222,191.026093,984.1129,7.449091,0.488718
21/11/2018,14:44.0,114.199997,-75.69077927,45.38462968,-22.2886,-115.0898,125.0482,277.217377,231.582611,126.052177,984.1399,7.855499,0.406408
21/11/2018,14:45.0,114.199997,-75.69071824,45.38457246,-7.5781,39.0073,125.5817,-459.617401,-396.660858,-146.573914,984.1399,8.169307,0.313808
21/11/2018,14:46.0,114.199997,-75.69064957,45.38450761,18.4068,68.3004,126.1932,118.747826,80.13913,-271.304352,984.1399,8.493405,0.324097
21/11/2018,14:47.0,114.199997,-75.69057328,45.38445039,6.1852,24.6354,126.1317,287.443481,-10.782609,-194.295654,984.1682,8.750625,0.25722
21/11/2018,14:48.0,114.199997,-75.69049698,45.38439317,17.0346,-113.3089,125.4392,74.434784,260.452179,-152.834778,984.1285,8.848368,0.097744
21/11/2018,14:49.0,114.199997,-75.69040543,45.38434358,18.6511,-35.4127,126.6973,469.565216,164.382614,47.930435,984.2103,8.940967,0.092598
21/11/2018,14:50.0,114.199997,-75.69031388,45.38428636,25.1323,-43.8979,126.8699,92.521736,228.591309,165.495651,984.1144,8.976978,0.036012
21/11/2018,14:51.0,114.199997,-75.69022233,45.38424058,-14.1731,51.0483,127.2348,-150.886963,149.91304,-74.504349,984.1382,9.007845,0.030866
21/11/2018,14:52.0,114.3000031,-75.69013077,45.38419099,-3.213,-126.1233,127.6152,499.060883,193.600006,101.495651,984.1037,9.043855,0.036011
21/11/2018,14:53.0,114.3000031,-75.69003922,45.38413377,-5.6981,-129.7606,127.1925,-19.47826,-257.878265,72.695656,984.1172,9.074721,0.030866
21/11/2018,14:54.0,114.3000031,-75.68994004,45.38408418,-13.2033,-134.6279,127.0048,-230.469559,-138.921738,-41.530434,984.1172,9.079866,0.005145
21/11/2018,14:55.0,114.3999939,-75.68984849,45.38403459,6.4997,39.3143,126.3844,1.391304,390.469574,137.600006,984.1172,9.08501,0.005145
21/11/2018,14:56.0,114.3999939,-75.6897493,45.383985,-2.8491,44.9851,125.4496,-277.773926,202.365219,-28.730434,984.1476,8.997555,-0.087455
21/11/2018,14:57.0,114.5,-75.68965775,45.38393922,22.1799,30.7912,125.4392,73.669563,-73.04348,38.121738,984.1476,8.997555,0
21/11/2018,14:58.0,114.6000061,-75.6895662,45.38388963,-29.4479,-37.4947,125.9045,18.086956,157.843475,-65.391304,984.1318,9.018134,0.020578
21/11/2018,14:59.0,114.699997,-75.68946702,45.38384767,0.1584,45.0558,126.1294,-33.669567,276.799988,92.939133,984.1318,9.049,0.030866
21/11/2018,15:00.0,114.8000031,-75.68936783,45.38379808,-15.2947,69.7014,125.8628,283.060883,-236.313049,-57.947826,984.1318,9.13131,0.08231
21/11/2018,15:01.0,114.8000031,-75.68927628,45.3837523,-17.7893,56.5159,125.7208,-135.86087,208.208694,12.939131,984.1318,9.141599,0.010289
21/11/2018,15:02.0,114.8999939,-75.6891771,45.38371034,-17.0852,-71.8382,125.9736,-68.660866,122.226089,-16.278261,984.1318,9.162176,0.020577
21/11/2018,15:03.0,115,-75.68907792,45.38366075,13.5378,-43.4294,125.5588,139.339127,178.573914,25.669565,984.1522,9.157032,-0.005145
21/11/2018,15:04.0,115,-75.68897874,45.38361879,-4.8637,48.8762,124.6893,251.756516,31.930435,99.408699,984.1522,9.151888,-0.005144
21/11/2018,15:05.0,115,-75.68897874,45.38361879,-12.5338,55.8137,204.7135,-27.408695,398.608704,114.643478,984.1686,9.151888,0
21/11/2018,15:06.0,115.199997,-75.68877274,45.38353105,46.9102,31.787,126.1354,116.104347,34.643478,206.747833,984.1086,9.115876,-0.036012
21/11/2018,15:07.0,115.199997,-75.68868119,45.38348909,-29.6864,57.3968,123.9895,-193.113037,-268.313049,-171.617386,984.1086,9.095299,-0.020577
21/11/2018,15:08.0,115.199997,-75.68858201,45.3834395,-13.8814,-175.339,124.2098,-221.704346,245.704346,57.321739,984.1086,9.069577,-0.025723
21/11/2018,15:09.0,115.199997,-75.68848282,45.38340135,-30.4607,-27.079,124.8888,409.252167,256.695648,195.478256,984.1564,9.059289,-0.010288
21/11/2018,15:10.0,115.3000031,-75.68838364,45.38335939,-4.4437,-140.2669,126.3119,-229.286957,-99.339134,-143.652176,984.1722,9.141599,0.08231
21/11/2018,15:11.0,115.3000031,-75.68827683,45.38331743,-17.1762,111.0398,125.7685,279.93042,267.686951,17.808695,984.1318,9.172465,0.030866
21/11/2018,15:12.0,115.3999939,-75.68817765,45.38327928,-24.71,13.771,125.644,255.652176,-20.799999,104.695656,984.1318,9.157032,-0.015434
21/11/2018,15:13.0,115.5,-75.68807847,45.38323732,19.3654,-41.8437,126.5014,-172.382614,215.443481,21.07826,984.1097,9.146744,-0.010288
21/11/2018,15:14.0,115.5,-75.68797166,45.38319536,-3.8373,72.1401,125.9736,511.86087,252.104355,158.121735,984.139,9.126165,-0.020578
21/11/2018,15:15.0,115.5,-75.68787247,45.38315721,13.8482,-50.0485,126.2685,155.339127,188.730438,151.513046,984.1028,9.13131,0.005145
21/11/2018,15:16.0,115.5,-75.68776566,45.38311525,4.5099,-44.8229,126.962,5.773913,-16.904348,30.747826,984.1448,9.141599,0.010289
21/11/2018,15:17.0,115.5,-75.68765885,45.38307328,16.797,-54.2302,127.1972,366.330444,115.547829,29.495651,984.1127,9.234198,0.092599
21/11/2018,15:18.0,115.5,-75.6875673,45.38303514,8.2021,-122.0381,127.2868,82.08696,-257.460876,-17.878262,984.1692,9.229054,-0.005145
21/11/2018,15:19.0,115.5,-75.68746049,45.38299318,-2.9255,-41.6781,127.5295,425.252167,112.834785,32.208694,984.1692,9.223909,-0.005145
21/11/2018,15:20.0,115.6000061,-75.68735367,45.38295121,5.3081,-36.2377,126.7081,278.747833,441.878265,-119.721741,984.1539,9.239342,0.015433
21/11/2018,15:21.0,115.6000061,-75.68724686,45.38291307,-9.5174,-45.728,127.0304,-48.695652,47.791306,5.356522,984.1388,9.244486,0.005145
21/11/2018,15:22.0,115.699997,-75.68714768,45.38287111,-36.8248,24.0844,127.5409,-180.243484,142.956528,18.017391,984.128,9.234198,-0.010288
21/11/2018,15:23.0,115.699997,-75.68704087,45.38282914,-7.8084,-52.938,127.7793,12.521739,47.721741,-62.747826,984.127,9.229054,-0.005145
21/11/2018,15:24.0,115.699997,-75.68694169,45.382791,-10.118,77.4171,127.3039,158.886963,292.730438,58.226086,984.1235,9.21362,-0.015434
21/11/2018,15:25.0,115.8000031,-75.6868425,45.38274904,-27.9792,-47.3623,125.4043,0,-192.069565,69.286957,984.1295,9.079866,-0.133755
21/11/2018,15:26.0,115.8000031,-75.68674332,45.38270707,16.0935,-42.6713,126.4662,238.539124,-114.852173,1.46087,984.1337,9.08501,0.005145
21/11/2018,15:27.0,115.8000031,-75.68664414,45.38266893,-11.2109,26.759,126.2445,-251.547821,459.686951,-89.113045,984.1337,9.234198,0.149188
21/11/2018,15:28.0,115.8000031,-75.68664414,45.38266893,26.3149,-47.3481,117.8684,237.982605,-273.460876,28.799999,984.1797,9.234198,0
21/11/2018,15:29.0,115.8999939,-75.68643052,45.382585,5.1006,36.6821,172.9184,156.800003,-137.739136,-44.591305,984.1797,9.218765,-0.015434
21/11/2018,15:30.0,116,-75.68633134,45.38254686,9.4037,-78.618,125.2303,-276.243469,91.478264,50.573914,984.1232,9.121021,-0.097744
21/11/2018,15:31.0,116.1000061,-75.68623215,45.3825049,21.377,-34.4967,125.5894,423.721741,-23.443478,147.060867,984.1144,8.997555,-0.123465
21/11/2018,15:32.0,116.1000061,-75.68613297,45.38246293,-20.3019,-49.8908,124.3302,68.730438,12.869565,32.13913,984.1538,8.997555,0
21/11/2018,15:33.0,116.199997,-75.68602616,45.38243242,-41.4035,25.2854,124.4679,-27.200001,-58.226086,-148.03479,984.1413,8.961545,-0.036011
21/11/2018,15:34.0,116.3000031,-75.68592698,45.38239045,-24.8043,-52.0124,124.7175,48.13913,289.113037,173.286957,984.118,8.966689,0.005145
21/11/2018,15:35.0,116.3999939,-75.68582017,45.38235231,-14.2844,-108.834,124.5948,102.608696,-276.521729,-166.260864,984.118,8.982122,0.015433
21/11/2018,15:36.0,116.5,-75.68572098,45.38231797,19.0827,-41.9321,126.0339,74.295654,-132.382614,-46.608696,984.1466,8.997555,0.015434
21/11/2018,15:37.0,116.6000061,-75.6856218,45.38227601,-18.2659,-45.9072,136.7327,-368.626099,-328.417389,-96.973915,984.1466,8.997555,0
21/11/2018,15:38.0,116.8000031,-75.68552262,45.3822455,-33.8787,-171.8461,137.1866,276.17392,-122.782608,28.799999,984.1689,8.462538,-0.535017
21/11/2018,15:39.0,117,-75.6854387,45.38221879,13.2965,1.0137,137.5354,-107.686958,-18.504349,1.808696,984.1855,5.880049,-2.582489
21/11/2018,15:40.0,117.199997,-75.68538529,45.38220353,-8.1688,48.5904,134.7269,119.443481,-154.643478,202.504349,984.1328,3.781134,-2.098915
21/11/2018,15:41.0,117.3000031,-75.68534714,45.3821959,24.13,29.5363,120.6477,-173.773911,66.08696,34.504349,984.1493,2.6185,-1.162634
21/11/2018,15:42.0,117.5,-75.685309,45.38218828,5.5012,-81.352,120.5437,94.330437,-38.052174,-76.243477,984.1455,3.405593,0.787093
21/11/2018,15:43.0,117.5,-75.68526322,45.38217302,5.6842,44.7744,117.5808,-47.304348,-243.96521,-69.843475,984.1455,5.314165,1.908572
21/11/2018,15:44.0,117.5,-75.68519456,45.38215394,-51.0243,141.8592,115.7614,390.817383,-28.66087,-150.539124,984.1319,6.502522,1.188357
21/11/2018,15:45.0,117.5,-75.68511063,45.38212343,-22.6122,-58.2397,115.3816,73.18261,265.252167,73.391304,984.1319,7.526257,1.023736
21/11/2018,15:46.0,117.5,-75.68501908,45.38209672,-15.1031,71.1091,114.7924,99.199997,-155.060867,-41.530434,984.912,8.297917,0.771659
21/11/2018,15:47.0,117.6000061,-75.68491227,45.38207383,-22.3992,53.5061,115.6797,328,340.730438,248.904343,984.1347,8.714614,0.416697
21/11/2018,15:48.0,117.6000061,-75.68480546,45.38205095,-5.0867,2.635,113.6861,324.521729,20.034782,199.930435,984.1009,9.012989,0.298375
21/11/2018,15:49.0,117.6000061,-75.68468339,45.38203187,6.9825,-6.5371,112.9005,93.356522,-229.843475,-112.486954,984.686,9.105588,0.092599
21/11/2018,15:50.0,117.6000061,-75.68456895,45.38202424,-8.7068,49.4514,113.2842,123.686958,-219.339127,-23.721739,984.757,9.136455,0.030866
21/11/2018,15:51.0,117.6000061,-75.6844545,45.38201661,-2.0775,-67.8549,111.026,43.826088,197.91304,-113.599998,983.3994,9.146744,0.010289
21/11/2018,15:52.0,117.6000061,-75.68433243,45.38200898,-8.367,-44.3934,110.5466,137.460876,-41.252174,-45.565216,984.62,9.115876,-0.030867
21/11/2018,15:53.0,117.6000061,-75.68421799,45.38200898,-10.4753,34.786,108.8901,107.339134,-114.226089,-52.52174,984.62,9.151888,0.036012
21/11/2018,15:54.0,117.6000061,-75.68409592,45.38201661,13.2885,112.21,106.7221,108.660866,135.721741,101.078262,984.296,9.17761,0.025722
21/11/2018,15:55.0,117.6000061,-75.68397385,45.38202424,0.3168,45.0551,105.1924,206.608688,266.713043,114.643478,984.462,9.182754,0.005145
21/11/2018,15:56.0,117.699997,-75.68385941,45.38203187,10.1886,120.7756,103.634,-151.930435,-104.347824,72,984.324,9.187899,0.005145
21/11/2018,15:57.0,117.699997,-75.68374497,45.38205095,-4.91,45.9228,102.2953,216.208694,100.104347,132.243484,984.324,9.198187,0.010288
21/11/2018,15:58.0,117.699997,-75.68363053,45.38207383,3.8651,-65.0212,100.4314,134.330429,130.991302,123.478264,984.24,9.105588,-0.092598
21/11/2018,15:59.0,117.699997,-75.68351609,45.38209672,-7.5382,100.2943,98.7881,19.826086,287.582611,161.391312,984.24,9.079866,-0.025723
21/11/2018,16:00.0,117.699997,-75.68341691,45.38213105,-3.4484,-94.0675,97.3802,162.782608,55.582607,145.252167,984.24,9.069577,-0.010289
21/11/2018,16:01.0,117.699997,-75.6833101,45.38217302,-6.1824,-30.0512,95.2231,37.147827,-267.547821,-41.113045,984.24,9.08501,0.015434
21/11/2018,16:02.0,117.8000031,-75.68320328,45.38221116,3.3015,34.1602,92.979,41.113045,-378.504333,9.043478,984.24,9.110732,0.025722
21/11/2018,16:03.0,117.8999939,-75.68311173,45.38226075,7.7052,-78.1675,90.2397,245.843475,-270.608704,-35.756523,984.336,9.126165,0.015434
21/11/2018,16:04.0,118,-75.68301255,45.38231035,5.9615,36.9743,87.5139,118.052177,-578.573914,21.286957,984.336,9.121021,-0.005145
21/11/2018,16:05.0,118,-75.68293625,45.3823752,-5.5273,44.7897,85.1337,-246.539124,202.504349,188.243484,984.336,9.110732,-0.010289
21/11/2018,16:06.0,118,-75.68285996,45.38243242,-13.4771,-138.4467,83.7893,-51.33913,-43.47826,37.565216,984.32,9.095299,-0.015433
21/11/2018,16:07.0,117.8999939,-75.6827913,45.3825049,11.0643,2.1997,81.4819,-297.460876,224.834778,-124.591301,983.3983,9.08501,-0.010289
21/11/2018,16:08.0,117.8999939,-75.68273789,45.38256974,16.7754,-70.4648,77.9115,324.869568,256.765228,68.452171,983.3983,9.0027,-0.08231
21/11/2018,16:09.0,117.8000031,-75.68269974,45.38265367,-13.5999,43.4682,75.9417,73.878258,600.834778,-52.66087,983.3626,8.87409,-0.12861
21/11/2018,16:10.0,117.6000061,-75.68265397,45.38272615,15.2334,-137.0964,74.4137,-0.695652,-493.078247,-101.843475,983.3931,8.642592,-0.231498
21/11/2018,16:11.0,117.3999939,-75.68263871,45.38280626,-23.5313,40.4616,73.271,-147.408691,221.634781,108.591301,983.3931,8.513982,-0.12861
21/11/2018,16:12.0,117.3000031,-75.68262345,45.38287874,-7.8784,44.5718,71.6662,-210.017395,-168.208694,120.208694,983.3675,8.318495,-0.195487
21/11/2018,16:13.0,117.1000061,-75.68260819,45.38295121,-28.7827,-37.7103,69.6966,60.52174,261.078247,55.234783,984.79,8.066419,-0.252075
21/11/2018,16:14.0,116.8999939,-75.68260819,45.38302751,10.0504,-113.1692,68.0412,1.808696,-360.973907,1.391304,984.79,7.721745,-0.344675
21/11/2018,16:15.0,116.8000031,-75.68260819,45.38309236,0.9504,45.0481,67.3302,52.66087,-757.008667,21.07826,984.79,7.402792,-0.318953
21/11/2018,16:16.0,116.699997,-75.68261582,45.38315721,-44.4669,29.9113,66.0804,-209.460876,-256.347839,33.391304,984.257,7.083839,-0.318953
21/11/2018,16:17.0,116.5,-75.68263108,45.38322206,20.7644,-41.3897,65.5935,72.556519,324.452179,341.078247,984.606,6.636276,-0.447563
21/11/2018,16:18.0,116.5,-75.68264634,45.38327928,-20.4758,4.955,66.1398,0.069565,364.730438,281.460876,984.606,6.214435,-0.421841
21/11/2018,16:19.0,116.3999939,-75.6826616,45.38332887,14.0679,-115.7373,64.5758,71.930435,299.060883,66.921738,984.606,5.772017,-0.442418
21/11/2018,16:20.0,116.3999939,-75.68269211,45.38336702,-11.8494,-135.6109,65.3381,24.695652,-433.391296,-62.747826,984.426,5.406765,-0.365252
21/11/2018,16:21.0,116.3999939,-75.68272263,45.38341661,1.4872,39.8054,66.7139,-287.234772,94.608696,285.426086,984.426,5.082667,-0.324097
21/11/2018,16:22.0,116.5,-75.68275315,45.38345094,10.1869,-68.7019,69.7494,-195.96521,-87.791306,22.121738,984.426,4.696837,-0.38583
21/11/2018,16:23.0,116.5,-75.6827913,45.38348146,-38.7651,-48.0328,73.272,258.991302,202.365219,136.347824,984.712,4.413895,-0.282942
21/11/2018,16:24.0,116.6000061,-75.68283707,45.38350816,-17.7023,9.7255,78.7527,-162.852173,-186.156525,97.04348,984.712,4.311007,-0.102888
21/11/2018,16:25.0,116.6000061,-75.68287522,45.38353868,5.4009,-43.6126,86.7398,127.513046,-101.356522,32,983.4,4.084654,-0.226354
21/11/2018,16:26.0,116.6000061,-75.68291337,45.38355394,-6.6015,-99.2682,93.3231,-343.026093,226.226089,114.434784,983.4,3.745123,-0.33953
21/11/2018,16:27.0,116.5,-75.68295914,45.38357301,26.4955,-60.4723,107.074,196.03479,-213.217392,-95.791306,983.4,3.575358,-0.169765
21/11/2018,16:28.0,116.5,-75.68300492,45.38358064,-28.9692,119.1702,118.0725,207.652176,-89.460869,-3.33913,983.4,3.848011,0.272653
21/11/2018,16:29.0,116.5,-75.68305833,45.38358064,3.372,-45.6938,124.8379,-11.895652,636.521729,-143.791306,984.321,4.151531,0.303519
21/11/2018,16:30.0,116.5,-75.68311173,45.38358064,-10.9652,36.4873,128.7152,152.695648,494.678253,-20.452173,984.487,3.966332,-0.185198
21/11/2018,16:31.0,116.5,-75.68315751,45.38358064,8.3446,-44.3966,133.196,-179.547821,-579.547852,-52.591305,984.487,3.868589,-0.097744
21/11/2018,16:32.0,116.3999939,-75.68321091,45.38356157,4.6376,80.2791,139.9784,187.060867,-411.89566,-59.200001,984.487,4.300718,0.432129
21/11/2018,16:33.0,116.3999939,-75.68326432,45.38355394,-50.2918,-151.5388,140.4671,-166.260864,237.078262,166.608688,984.614,4.820303,0.519585
21/11/2018,16:34.0,116.199997,-75.68332535,45.38353105,-0.5166,50.3019,147.812,419.060883,-288.973907,66.573914,984.614,5.185555,0.365252
21/11/2018,16:35.0,115.8999939,-75.68337113,45.38350816,-20.3265,47.8213,147.875,-223.234787,32.208694,177.530441,984.1079,5.180411,-0.005145
21/11/2018,16:36.0,115.699997,-75.68343217,45.38347383,19.4157,35.0329,148.9235,416,500.660858,-140.03479,984.1095,5.170122,-0.010289
21/11/2018,16:37.0,115.5,-75.68347794,45.3834395,21.7542,-60.7814,149.2121,405.634796,34.991302,139.96521,984.959,5.206133,0.036011
21/11/2018,16:38.0,115.3000031,-75.68351609,45.38340135,-31.5181,-41.3874,145.7843,-4.452174,73.808693,220.17392,984.1158,5.381042,0.17491
21/11/2018,16:39.0,115.3000031,-75.68356187,45.38335939,-12.2995,-5.3042,150.0062,-5.704348,182.886963,40.347828,984.1284,5.48393,0.102888
21/11/2018,16:40.0,115,-75.68360001,45.38331743,-7.5597,44.5592,148.0132,105.669563,69.426086,44.38261,984.102,5.777161,0.293231
21/11/2018,16:41.0,114.8999939,-75.6836229,45.38327165,15.9106,-42.8451,148.9489,166.191299,-402.226074,-66.782608,984.537,5.91606,0.138899
21/11/2018,16:42.0,114.699997,-75.68366105,45.38321443,7.1392,-43.9126,148.8439,-153.808701,174.817398,89.669563,984.1549,6.152702,0.236642
21/11/2018,16:43.0,114.6000061,-75.68368394,45.38315721,-26.2187,-63.1672,144.1967,34.643478,138.295654,121.739128,984.1212,6.399633,0.246931
21/11/2018,16:44.0,114.6000061,-75.68370682,45.38309999,-44.1598,28.5711,143.572,86.121742,144.278259,161.600006,984.1256,6.51281,0.113177
21/11/2018,16:45.0,114.5,-75.68372971,45.38304277,-72.5937,-172.0462,143.6766,-198.469559,462.817383,136.486954,984.124,6.51281,0
21/11/2018,16:46.0,114.3999939,-75.68373734,45.38298555,-20.9481,-52.0096,148.3821,-187.895645,23.513044,-136.834778,984.124,6.939795,0.426985
21/11/2018,16:47.0,114.3999939,-75.6837526,45.3829207,-7.894,-81.289,149.9715,-206.886963,-114.643478,-258.086945,984.1051,7.099272,0.159477
21/11/2018,16:48.0,114.3000031,-75.68376023,45.38285585,0.1119,-93.5851,148.9633,-145.043472,242.365219,-28.591305,984.906,7.063261,-0.036011
21/11/2018,16:49.0,114.3000031,-75.68378312,45.382791,-9.4754,78.547,143.0171,49.878262,-193.878265,-42.921738,984.791,6.703153,-0.360108
21/11/2018,16:50.0,114.199997,-75.68379838,45.38273378,1.2216,-101.9573,123.589,-322.156525,497.043488,147.96521,984.791,6.322468,-0.380685
21/11/2018,16:51.0,114.1000061,-75.68382889,45.38267656,-6.9296,54.3704,100.1247,525.426086,259.408691,-18.852175,984.1276,5.828605,-0.493862
21/11/2018,16:52.0,113.8999939,-75.68385941,45.38263459,-22.7488,56.2917,90,329.460876,256.973907,93.704346,984.1276,5.216422,-0.612183
21/11/2018,16:53.0,113.8999939,-75.68390519,45.38260408,-24.8258,45.3829,86.0548,32.278259,-248,-73.113045,984.101,4.696837,-0.519585
21/11/2018,16:54.0,113.8999939,-75.68394333,45.38256974,-6.8039,-106.0663,72.2324,361.252167,15.582608,-20.591305,984.96,4.19783,-0.499007
